taxon,EOK05_S_2020-02-07,EOK05_S_2020-02-21,EOK05_S_2020-02-26,EOK05_S_2020-03-10,EOK05_S_2020-03-23,EOK05_S_2020-04-17,EOK05_S_2020-04-27,EOK05_S_2020-05-11,EOK05_S_2020-05-22,EOK05_S_2020-05-27,EOK05_S_2020-06-09,EOK05_S_2020-06-18,EOK05_S_2020-07-02,EOK05_S_2020-07-17,EOK05_S_2020-07-27,EOK05_S_2020-08-06,EOK05_S_2020-09-02,EOK05_S_2020-09-16,EOK05_S_2020-09-29,EOK05_S_2020-10-29,EOK05_S_2020-11-19,EOK05_S_Wi2021
Ilumatobacter,0,3.79960864031005e-05,3.2421216444041e-05,0,1.18141864751193e-05,0,1.26031886067175e-05,0,0,2.28388717597351e-05,0,0,6.7330999192028e-05,2.50878073256397e-05,0,0,0,0,8.6539626494972e-06,0,2.73343538158758e-05,2.407028523288e-05
Candidatus Electronema,0.000598028896756291,0.0157303797708836,0.00533329010504474,0.0213395830763538,0.118531732904872,0.00461856983596114,0.0154389060432289,0.0290518670561301,0.049943614803677,0.0194130409957748,0.00637580660695367,0.00176522506619594,0.0146108268246701,0.000351229302558956,0.00109799615701345,0.000473955041978875,0,0,0,0.00508482745324851,0.0129018150010934,0.00308099650980864
Desulfoconvexum,0.000111632060727841,0.000664931512054258,0.000372843989106471,0.000555075860367584,0.0010396484098105,0.000159261028826246,0.000642762618942592,0.000599984210941817,0.000187950654410006,0.000388260819915496,0.000481556390253299,0.000147102088849662,0.000302989496364126,0.000175614651279478,0.000745068820830556,0.00185068159248894,0.0012404149751917,0.0017240892004183,0.00074424078785676,0.000867553499132446,0.000273343538158758,9.628114093152e-05
Falsirhodobacter,0,3.79960864031005e-05,1.62106082220205e-05,3.08375477981991e-05,0,3.18522057652492e-05,0,1.57890581826794e-05,0,0,0,0,3.3665499596014e-05,0,0.000117642445394298,6.77078631398393e-05,0,0,3.46158505979888e-05,2.40987083092346e-05,0,2.407028523288e-05
Congregibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hymenobacter,6.37897489873377e-05,0.000474951080038756,0.00188043055375438,0.000308375477981991,0,3.18522057652492e-05,3.78095658201525e-05,9.47343490960764e-05,1.70864231281823e-05,9.13554870389403e-05,3.85245112202639e-05,7.35510444248308e-05,0,2.50878073256397e-05,0,2.25692877132798e-05,0,0,0,2.40987083092346e-05,2.73343538158758e-05,0
Thalassospira,0,0,1.62106082220205e-05,0,0,0,0,0,0,2.28388717597351e-05,1.92622556101319e-05,0,0,0,0,0,3.22185707842e-05,0,8.6539626494972e-06,0,0,0
P9X2b3D02,0,0,0,6.16750955963982e-05,1.18141864751193e-05,0,0,4.73671745480382e-05,0.000102518538769094,0,9.63112780506597e-05,0,0,0,3.92141484647661e-05,0,1.61092853921e-05,0,5.19237758969832e-05,0,0,2.407028523288e-05
Sulfurimonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01756146512795e-05,0.000352927336182895,9.02771508531191e-05,0,8.47912721517199e-05,2.59618879484916e-05,0,0,2.407028523288e-05
Puniceicoccaceae,4.78423117405033e-05,0.000151984345612402,0.000129684865776164,6.16750955963982e-05,0.000153584424176551,1.59261028826246e-05,1.26031886067175e-05,0,0,0,0,0,6.7330999192028e-05,5.01756146512795e-05,3.92141484647661e-05,0.000112846438566399,1.61092853921e-05,2.82637573839066e-05,8.6539626494972e-06,0,0,0
WCHB1-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,0,1.61092853921e-05,0,9.51935891444692e-05,0,2.73343538158758e-05,0
Opitutales,0.000598028896756291,0.000113988259209301,4.86318246660615e-05,6.16750955963982e-05,3.5442559425358e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sideroxydans,3.18948744936689e-05,0,0,6.16750955963982e-05,0.000578895137280847,0,2.5206377213435e-05,0.000205257756374832,5.1259269384547e-05,2.28388717597351e-05,9.63112780506597e-05,1.83877611062077e-05,0,2.50878073256397e-05,0,4.51385754265595e-05,0,2.82637573839066e-05,0,0.0013254289570079,2.73343538158758e-05,0.00442893248284992
Obscuribacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rikenellaceae,0.0071763467610755,0.00581340121967437,0.00654908572169628,0.00194276551128654,0.00198478332782005,0.00437967829272177,0.00980528073602622,0.00629983421488908,0.00621945801865837,0.00870161014045906,0.00227294616199557,0.00468887908208297,0.00420818744950175,0.0131710988459609,0.00537233833967295,0.0015572808522163,0.0057026870288034,0.00364602470252395,0.00135867213597106,0.000650665124349335,0.0084736496829215,0.00079431941268504
Arcticiflavibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6539626494972e-06,0,0,0
Chitinivorax,7.97371862341722e-06,0,3.2421216444041e-05,3.08375477981991e-05,5.90709323755966e-05,3.18522057652492e-05,6.30159430335875e-05,0.000647351385489856,0.00138400027338277,0.000182710974077881,0.000712703457574882,0.00171006178287732,0.00050498249394021,5.01756146512795e-05,0,0,0.0002255299954894,0,0.000415390207175866,0.000385579332947754,0.000109337415263503,9.628114093152e-05
Gallionella,0.00014352693522151,1.89980432015502e-05,1.62106082220205e-05,0.000493400764771185,0.00181938471716838,0.00041407867494824,0.00010082550885374,0.000142101523644115,0.000153777808153641,0.000159872102318145,7.70490224405278e-05,0.000220653133274493,0.000572313493132238,0.000150526843953838,0.00019607074232383,0.000406247178839036,0.0002094207100973,0.000395692603374693,7.78856638454748e-05,0.00561499903605167,0.000492018368685764,0.006619328439042
SAR324 clade(Marine group B),7.97371862341722e-06,3.79960864031005e-05,1.62106082220205e-05,6.16750955963982e-05,0,0,2.5206377213435e-05,3.15781163653588e-05,1.70864231281823e-05,0,3.85245112202639e-05,5.51632833186231e-05,3.3665499596014e-05,2.50878073256397e-05,0,0.000135415726279679,0.0001772021393131,0.000113055029535626,0.000190387178288938,0.000240987083092346,5.46687076317516e-05,0.00016849199663016
Turicibacter,7.97371862341722e-06,1.89980432015502e-05,0.000243159123330307,6.16750955963982e-05,5.90709323755966e-05,3.18522057652492e-05,0,0.000142101523644115,1.70864231281823e-05,6.85166152792052e-05,3.85245112202639e-05,0.000147102088849662,0.000100996498788042,0,0.000117642445394298,2.25692877132798e-05,4.83278561763e-05,0,3.46158505979888e-05,2.40987083092346e-05,2.73343538158758e-05,0
Ketobacter,3.98685931170861e-05,0.000303968691224804,0.000243159123330307,0,0.000118141864751193,0.000175187131708871,0.000340286092381372,0.000442093629115023,0.000187950654410006,9.13554870389403e-05,0.000192622556101319,5.51632833186231e-05,0.00084163748990035,0.000275965880582037,0.00105878200854868,0.00126388011194367,0.0005477157033314,0.000706593934597665,0.000268272842134413,0.000168690958164642,0.000355346599606385,4.814057046576e-05
Aquamicrobium,0,0,0,0,0,0,0,0,0,2.28388717597351e-05,0,0,0,0,0,0,0,0,8.6539626494972e-06,0,0,0
Gven-F17,0,0,0,0,1.18141864751193e-05,1.59261028826246e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinisphaerales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferritrophicum,6.37897489873377e-05,0.000626935425651158,0.000210737906886266,0.000493400764771185,0.0172132696942489,7.96305144131231e-05,0.000239460583527632,0.000315781163653588,0.000461333424460923,0.000159872102318145,0.000365982856592507,0.0004780817887614,0.000269323996768112,0.000200702458605118,3.92141484647661e-05,0.000812494357678072,0.0003382949932341,0.000847912721517198,0.000320196618031397,0.00166281087333719,0.00051935272250164,0.00380310506679504
Aliivibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH2b56,7.97371862341722e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,0,4.83278561763e-05,2.82637573839066e-05,8.6539626494972e-06,0,0,0
Chitinivibrionia,0,3.79960864031005e-05,0,0,2.36283729502386e-05,0,0,0,0,0,0,0,0,2.50878073256397e-05,0,4.51385754265595e-05,0,5.65275147678132e-05,0,4.81974166184692e-05,0,0
Dysgonomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kordiimonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25692877132798e-05,0,0,0,0,0,0
Bacteria (superkingdom),0,5.69941296046507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82637573839066e-05,1.73079252989944e-05,0,0,0
Dethiosulfatibacter,0.000215290402832265,0.000151984345612402,9.72636493321229e-05,3.08375477981991e-05,8.26993053258353e-05,0.000127408823060997,0.000126031886067175,3.15781163653588e-05,0.000170864231281823,0.000411099691675231,5.77867668303958e-05,0.000183877611062077,0.000100996498788042,0,0.000117642445394298,2.25692877132798e-05,0,2.82637573839066e-05,8.6539626494972e-06,0,2.73343538158758e-05,0
Devosiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214408233276158,0,0,0,0,0,0
Rickettsiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,0,0,0,0,0,0,0
Zeaxanthinibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novosphingobium tardaugens,0,1.89980432015502e-05,3.2421216444041e-05,0,0,9.55566172957477e-05,1.26031886067175e-05,0,5.1259269384547e-05,2.28388717597351e-05,3.85245112202639e-05,5.51632833186231e-05,0,0,0,0,0,0,7.78856638454748e-05,0,2.73343538158758e-05,0
Marinifilaceae,4.78423117405033e-05,3.79960864031005e-05,1.62106082220205e-05,0,0,0,0,0,0,0,3.85245112202639e-05,0,0,0.000225790265930758,3.92141484647661e-05,4.51385754265595e-05,0.0005154971325472,0.000452220118142506,0.000138463402391955,0,0.000191340476711131,0
Intrasporangiaceae,3.18948744936689e-05,0.000303968691224804,0.000113474257554143,9.25126433945973e-05,0.000106327678276074,4.77783086478739e-05,7.5619131640305e-05,0.000347359280018947,0.00022212350066637,0.000411099691675231,0.000250409322931715,0.000202265372168285,6.7330999192028e-05,0.000150526843953838,3.92141484647661e-05,0.000270831452559357,6.44371415684e-05,2.82637573839066e-05,5.19237758969832e-05,0.000120493541546173,2.73343538158758e-05,7.221085569864e-05
Trichococcus,0.00220872005868657,0.00543344035564337,0.00943457398521593,0.000709263599358579,0.00283540475402864,0.00265965918139831,0.00157539857583969,0.00148417146917186,0.00105935823394731,0.00198698184309695,0.00121352210343831,0.00126875551632833,0.000976299488284406,0.00160561966884094,0.000823497117760088,0.000654509343685113,0.0008537921257813,8.47912721517199e-05,0.000709624937258771,0.000289184499710815,0.000929368029739777,0.00026477313756168
Bacillus,7.97371862341722e-06,0,4.86318246660615e-05,0,4.72567459004773e-05,0,5.041275442687e-05,0.000126312465461435,1.70864231281823e-05,0.000159872102318145,0,7.35510444248308e-05,0,5.01756146512795e-05,7.84282969295322e-05,4.51385754265595e-05,3.22185707842e-05,0,7.78856638454748e-05,0.000120493541546173,5.46687076317516e-05,0
Gaetbulibacter aquiaggeris,0.000550186585015788,0.00191880236335657,0.00238295940863701,0.000986801529542371,0.000685222815556921,0.000780379041248607,0.000340286092381372,0.000568406094576459,0.000205037077538188,0.00109626584446728,0.000828276991235674,0.000919388055310385,0.00131295448424455,0.000351229302558956,0.00070585467236579,0.000496524329692155,0.0001449835685289,0.000423956360758599,0.000276926804783911,0.000554270291112396,0.00155805816750492,0.00033698399326032
Hydrogenophaga,0.000510317991898702,0.000664931512054258,0.00066463493710284,0.00104847662513877,0.000850621426208591,0.000318522057652492,0.000176444640494045,0.000205257756374832,0.000273382770050918,0.000205549845837616,7.70490224405278e-05,0.000220653133274493,0.00033665499596014,2.50878073256397e-05,7.84282969295322e-05,0.000135415726279679,1.61092853921e-05,5.65275147678132e-05,8.6539626494972e-05,0.000265085791401581,0.000437349661054013,0.000601757130822
UCG-012,0,0,0,0.0035154804489947,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82637573839066e-05,0,0,0,0
LD1-PA32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus Parabeggiatoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,0,0,0,0,0,0,0
Gimesiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25692877132798e-05,0,0,0,0,2.73343538158758e-05,0
Desulfotalea,0.00357222594329091,0.0140965480555503,0.00518739463104656,0.0115332428765265,0.0201313737536033,0.00380633858894728,0.0117839813472809,0.0100892081787321,0.0216143252571507,0.0147539111567889,0.00884137532505056,0.00685863489261548,0.0111432803662806,0.00376317109884596,0.006705619387475,0.0186648009388824,0.0082640634061473,0.0126621633079902,0.00450871454038804,0.0129651050703682,0.00929368029739777,0.00933927067035744
SEEP-SRB4,0.000191369246962013,0.000873909987271311,0.00103747892620931,0.000647588503762181,0.000897878172109069,0.000270743749004619,0.000415905224021678,0.000663140443672535,0.000307555616307282,0.000593810665753112,0.00140614465953963,0.000330979699911739,0.00050498249394021,0.000275965880582037,0.00192149327477354,0.00194095874334206,0.0018364585346994,0.00144145162657924,0.00257022690690067,0.00219298245614035,0.00136671769079379,0.00028884342279456
Thalassotalea ponticola,1.59474372468344e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicingus,1.59474372468344e-05,3.79960864031005e-05,3.2421216444041e-05,0,1.18141864751193e-05,3.18522057652492e-05,0,1.57890581826794e-05,1.70864231281823e-05,0,3.85245112202639e-05,0,6.7330999192028e-05,0,0.000392141484647661,0.000293400740272637,0.0002899671370578,0.000423956360758599,8.6539626494972e-05,9.63948332369385e-05,0.000164006122895255,0
NS7 marine group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCM19a,0,1.89980432015502e-05,4.86318246660615e-05,9.25126433945973e-05,2.36283729502386e-05,0,1.26031886067175e-05,3.15781163653588e-05,0.000187950654410006,6.85166152792052e-05,9.63112780506597e-05,0.000165489849955869,0.000134661998384056,7.52634219769192e-05,3.92141484647661e-05,0.000203123589419518,4.83278561763e-05,0.000113055029535626,9.51935891444692e-05,4.81974166184692e-05,2.73343538158758e-05,2.407028523288e-05
Marinoscillum,0,3.79960864031005e-05,0,0,0,0,0,3.15781163653588e-05,0,0,1.92622556101319e-05,0,0,0,0,0,0,0,0,0,0,0
Smithella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus Tenderia,0,0,0,0,0,0,0,1.57890581826794e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirochaetales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomarinilinea,3.18948744936689e-05,0.000151984345612402,3.2421216444041e-05,3.08375477981991e-05,0.000118141864751193,0.000111482720178372,0.000113428697460457,0.000110523407278756,8.54321156409117e-05,4.56777435194701e-05,0.000134835789270924,7.35510444248308e-05,0.000235658497172098,0.000903161063723031,0.00290184698639269,0.00241491378532094,0.0012243056897996,0.000734857691981572,0.00107309136853765,0.000120493541546173,0,4.814057046576e-05
211ds20,0,0,4.86318246660615e-05,9.25126433945973e-05,0.00194934076839469,0.000222965440356745,0.000113428697460457,7.8945290913397e-05,6.83456925127294e-05,2.28388717597351e-05,0,3.67755222124154e-05,0.000269323996768112,2.50878073256397e-05,0,6.77078631398393e-05,6.44371415684e-05,2.82637573839066e-05,1.73079252989944e-05,0.000337381916329285,2.73343538158758e-05,0.0001203514261644
Archaea (superkingdom),0,0,0,0,1.18141864751193e-05,0,0,0,0,0,0,0,0.000100996498788042,0,0,4.51385754265595e-05,4.83278561763e-05,0,8.6539626494972e-06,0,0,4.814057046576e-05
Omnitrophia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leucobacter,7.97371862341722e-06,7.5992172806201e-05,6.4842432888082e-05,6.16750955963982e-05,0.000153584424176551,0.000111482720178372,0.000113428697460457,9.47343490960764e-05,0.000102518538769094,9.13554870389403e-05,0.000134835789270924,9.19388055310385e-05,0.000201992997576084,7.52634219769192e-05,3.92141484647661e-05,6.77078631398393e-05,0.0001127649977447,2.82637573839066e-05,0.000250964916835419,9.63948332369385e-05,0.000164006122895255,4.814057046576e-05
Defluviitaleaceae UCG-011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dehalococcoidia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25692877132798e-05,0,0,0,0,0,0
Gilvibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKYG1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180554301706238,0,0,0,0,0,0
Methyloprofundus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiobacillus,7.1763467610755e-05,0.000360962820829455,0.000259369731552328,0.00117182681633157,0.00228013798969803,0.000143334925943622,0.00015123826328061,0.000299992105470909,0.000495506270717288,0.000274066461116821,0.000404507367812771,0.000625183877611062,0.000572313493132238,7.52634219769192e-05,0.000156856593859064,0.000225692877132798,8.05464269605e-05,0.00025437381645516,0.000380774356577877,0.000530171582803162,0.000437349661054013,0.00129979540257552
Ideonella,7.97371862341722e-06,0,3.2421216444041e-05,0.000493400764771185,8.26993053258353e-05,1.59261028826246e-05,0.000176444640494045,0.000615773269124497,0.000239209923794553,0.00013703323055841,7.70490224405278e-05,0.000202265372168285,0.000134661998384056,2.50878073256397e-05,0,0.000248262164846077,0,2.82637573839066e-05,5.19237758969832e-05,7.22961249277039e-05,2.73343538158758e-05,9.628114093152e-05
Sulfurovum,0.00227250980767391,0.0101069589832247,0.015837764232914,0.00841865054890835,0.00658050186664146,0.00305781175346393,0.00298695569979205,0.0031420225783532,0.00181116085158733,0.00966084275436793,0.0289896946932486,0.0106281259193881,0.00875302989496364,0.00684897139989965,0.0176463668091447,0.00760584995937528,0.008699014111734,0.0112489754387948,0.0482891115841944,0.0139531521110468,0.00825497485239449,0.00351426164400048
Plesiocystis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nocardioidaceae,0,0,0,0,0,0,0,7.8945290913397e-05,1.70864231281823e-05,4.56777435194701e-05,3.85245112202639e-05,3.67755222124154e-05,0,0,0,0,3.22185707842e-05,0,8.6539626494972e-06,0,0,0
Lamprocystis,7.97371862341722e-06,5.69941296046507e-05,4.86318246660615e-05,3.08375477981991e-05,7.08851188507159e-05,4.77783086478739e-05,8.82223202470225e-05,4.73671745480382e-05,3.41728462563647e-05,6.85166152792052e-05,0.000115573533660792,7.35510444248308e-05,6.7330999192028e-05,5.01756146512795e-05,0.000117642445394298,0.000225692877132798,0.0001288742831368,0.000113055029535626,0.000138463402391955,0.000168690958164642,2.73343538158758e-05,2.407028523288e-05
Desulfobacterota,0,1.89980432015502e-05,0,0,2.36283729502386e-05,3.18522057652492e-05,1.26031886067175e-05,3.15781163653588e-05,1.70864231281823e-05,0,0,0,0,0,3.92141484647661e-05,0,3.22185707842e-05,8.47912721517199e-05,0,4.81974166184692e-05,2.73343538158758e-05,0
Thiohalorhabdaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pla3 lineage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6539626494972e-06,0,0,0
Pseudoxanthobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dokdonella,2.39211558702516e-05,9.49902160077512e-05,9.72636493321229e-05,6.16750955963982e-05,5.90709323755966e-05,9.55566172957477e-05,5.041275442687e-05,0.000126312465461435,6.83456925127294e-05,0.000114194358798675,0.000154098044881056,7.35510444248308e-05,0,5.01756146512795e-05,3.92141484647661e-05,0.00146700370136318,1.61092853921e-05,2.82637573839066e-05,8.6539626494972e-06,4.81974166184692e-05,5.46687076317516e-05,4.814057046576e-05
Holosporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceaniserpentilla,0.000223264121455682,0.000740923684860459,0.000632213720658799,0.000154187738990995,3.5442559425358e-05,0.000159261028826246,2.5206377213435e-05,4.73671745480382e-05,1.70864231281823e-05,0,5.77867668303958e-05,0,0.000100996498788042,5.01756146512795e-05,3.92141484647661e-05,0,0.0004027321348025,0.000678330177213759,4.3269813247486e-05,2.40987083092346e-05,0.000683358845396895,0
Persicirhabdus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73079252989944e-05,0,0,0
IMCC26256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylomarinum,7.97371862341722e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfuromusa bakii,0,5.69941296046507e-05,0,0,0,1.59261028826246e-05,2.5206377213435e-05,3.15781163653588e-05,0,0,0,0,6.7330999192028e-05,2.50878073256397e-05,0,2.25692877132798e-05,6.44371415684e-05,2.82637573839066e-05,3.46158505979888e-05,0,5.46687076317516e-05,0
Nitriliruptoraceae,0,0,0,0,1.18141864751193e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudobacteriovorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uliginosibacterium,9.56846234810066e-05,0.000113988259209301,3.2421216444041e-05,0.000493400764771185,0.000118141864751193,4.77783086478739e-05,0.000289873337954502,0.00178416357464277,0.00105935823394731,0.000388260819915496,0.000269671578541847,0.000330979699911739,0.000403985995152168,0.000476668339187155,3.92141484647661e-05,2.25692877132798e-05,0.0001127649977447,5.65275147678132e-05,5.19237758969832e-05,0.000506072874493927,0.000574021430133392,2.407028523288e-05
