taxon,EOI15_S_2019-08-21,EOI15_S_2019-09-13,EOI15_S_2019-10-23,EOI15_S_2019-11-08,EOI15_S_2019-11-28,EOI15_S_2020-01-21,EOI15_S_2020-02-07,EOI15_S_2020-03-26,EOI15_S_2020-04-23,EOI15_S_2020-05-15,EOI15_S_2020-06-09,EOI15_S_2020-07-02,EOI15_S_2020-07-15,EOI15_S_2020-07-28,EOI15_S_2020-08-14,EOI15_S_2020-09-01,EOI15_S_2020-09-23,EOI15_S_2020-10-09,EOI15_S_2020-10-22,EOI15_S_Au2020,EOI15_S_2020-12-02,EOI15_S_Wi2021
Verrucomicrobiales,0,1.17918966086505e-05,0,0,0,0,0,0,0,0,0,0,9.73833104482554e-06,0,0,0,0,0,0,0,0,0
Verrucomicrobiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acholeplasma,0.000170616701824048,1.17918966086505e-05,7.49101078705553e-05,2.86524741411421e-05,0,0,0,0,0,0,0,2.01401756223314e-05,0,0,0,8.26507756775297e-06,0,0,0,0,0,0
Candidatus Endobugula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cereibacter,9.30636555403896e-05,4.71675864346021e-05,2.49700359568518e-05,2.86524741411421e-05,2.27205598345943e-05,5.98420170749222e-05,0,9.10415149308085e-05,5.75153374233129e-05,3.61428364898077e-05,0,2.01401756223314e-05,9.73833104482554e-06,1.26784491720973e-05,0,0,2.69807222739353e-05,0,1.61111021604988e-05,1.21986923001854e-05,1.2771718306981e-05,3.75403558825738e-05
SS1-B-09-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAUC43f marine benthic group,0.00108574264797121,0.000801848969388236,0.000948861366360368,0.00103148906908112,0.000658896235203235,0.00157583978297295,0.00205194664938712,0.00162357368293275,0.000996932515337423,0.00209628451640885,0.00178268073236719,0.00263836300652542,0.0035447525003165,0.00224408550346122,0.00329956673913379,0.00214065509004802,0.00272505294966746,0.00337721629819569,0.00346388696450724,0.00411095930516249,0.00845487751922144,0.000394173736767025
P3OB-42,1.55106092567316e-05,1.17918966086505e-05,0,5.73049482822842e-05,0,0,0,0,5.75153374233129e-05,3.61428364898077e-05,0,0,0,0,1.54185361641766e-05,8.26507756775297e-06,4.04710834109029e-05,0,0,0,1.2771718306981e-05,1.87701779412869e-05
R76-B128,0,1.17918966086505e-05,4.99400719137036e-05,0,0,0,0,0,0,0,0,0,0,0,1.54185361641766e-05,8.26507756775297e-06,0,0,0,0,0,0
KF-JG30-B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkanindiges,0,0,2.49700359568518e-05,2.86524741411421e-05,0.000249926158180538,0,0,3.03471716436028e-05,0.000191717791411043,5.42142547347116e-05,0,0,0,0,0,0,0,0,0,0,0,0
Spirochaetaceae,0.000791041072093312,0.000778265176170935,0.00189772273272074,0.000601701956963984,0.00138595414991025,0.00043884145854943,0.000269992980182515,6.06943432872056e-05,0.00013420245398773,0.000198785600693942,6.29181434953126e-05,0.00014098122935632,0.000107121641493081,0.000177498288409362,7.70926808208829e-05,9.09158532452827e-05,0.000107922889095741,9.38115638387692e-05,0.000225555430246983,0.00013418561530204,0.000153260619683772,0.000412943914708311
Tenderiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhizobiales Incertae Sedis,0.000186127311080779,0.000129710862695156,2.49700359568518e-05,0.000401134637975989,0.000568013995864858,0.000498683475624352,5.39985960365031e-05,7.5867929109007e-05,0.000115030674846626,5.42142547347116e-05,6.29181434953126e-05,6.04205268669943e-05,6.81683173137788e-05,5.07137966883891e-05,4.62556084925297e-05,3.30603102710119e-05,4.04710834109029e-05,1.56352606397949e-05,4.83333064814964e-05,6.09934615009271e-05,0.000280977802753582,0.000150161423530295
Ilumatobacter,0,0,0,0,2.27205598345943e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87701779412869e-05
Candidatus Electronema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63105338238607e-05
Desulfoconvexum,0.00732100756917732,0.00393849346728928,0.00591789852177387,0.00320907710380791,0.00386249517188104,0.000937524934173781,0.00402289540471948,0.00148701141053654,0.00107361963190184,0.00242157004481712,0.00113252658291563,0.00285990493837106,0.000671944842092962,0.00055785176357228,0.000925112169850594,0.00109925531651115,0.000674518056848382,6.25410425591795e-05,0.000144999919444489,0.000317165999804821,0.000102173746455848,0.00473008484120429
Falsirhodobacter,0,0,0,5.73049482822842e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.34903611369676e-05,1.56352606397949e-05,0,2.43973846003708e-05,0,0
Congregibacter,0,0,0,2.86524741411421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hymenobacter,4.65318277701948e-05,0,2.49700359568518e-05,0,0,1.99473390249741e-05,0,1.51735858218014e-05,3.83435582822086e-05,0,0,0,1.94766620896511e-05,0,0,8.26507756775297e-06,0,0,0,0,0,1.87701779412869e-05
Thalassospira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131391245589008
P9X2b3D02,0.000170616701824048,0.000389132588085468,7.49101078705553e-05,0.000171914844846853,0.000249926158180538,3.98946780499481e-05,0.000323991576219018,0.00075867929109007,0.00026840490797546,0.00149992771432702,0.000398481575470313,0.00199387738661081,0.000516131545375754,0.000862134543702614,0.00265198822023837,0.000735591903530015,0.000323768667287223,0.000844304074548923,0.000467221962654465,0.000805113691812238,0.00256711537970319,0.000488024626473459
Sulfurimonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puniceicoccaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WCHB1-41,0.000620424370269264,0.000813640865996887,0.00027467039552537,0.000315177215552563,0.000795219594210801,0.00392962578791989,0.000404989470273773,0.000652464190337461,0.00093941717791411,0.000668642475061443,0.000964744866928127,0.000785466849270926,0.00142179633254453,0.000481781068539696,0.000416300476432767,0.000520699886768437,0.000580085528889608,0.000437787297914256,0.000773332903703942,0.00111008099931687,0.00226059414033564,0.000187701779412869
Opitutales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sideroxydans,0,1.17918966086505e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obscuribacteraceae,0,0,0,0,6.8161679503783e-05,0,0,0,0,0,0,0,0,0,0,0,1.34903611369676e-05,0,0,0,0,0
Rikenellaceae,6.20424370269264e-05,1.17918966086505e-05,4.99400719137036e-05,0.00014326237070571,2.27205598345943e-05,0,0,0,7.66871165644172e-05,9.03570912245193e-05,0,0,0,0,0,8.26507756775297e-06,0,0,0,0,0,5.63105338238607e-05
Arcticiflavibacter,0,1.17918966086505e-05,0,0,2.27205598345943e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87701779412869e-05
Chitinivorax,9.30636555403896e-05,0,2.49700359568518e-05,0.000257872267270279,0.000499852316361075,0,2.69992980182515e-05,0,0.000115030674846626,0.000198785600693942,0,0,0,0,0,0,0,0,0,0,0,1.87701779412869e-05
Gallionella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAR324 clade(Marine group B),0.0014735078793895,0.000330173105042215,0.000349580503395925,0.000343829689693705,0.000181764478676755,0.000299210085374611,0.000323991576219018,0.000394513231366837,0.000230061349693252,0.000524071129102212,0.000440427004467188,0.000382663336824297,0.000564823200599881,0.000519816416055988,0.000616741446567063,0.000446314188658661,0.000593575890026576,0.000750492510710153,0.000692777392901448,0.000756318922611496,0.000970650591330558,0.000469254448532172
Turicibacter,0.000279190966621169,0.000400924484694118,4.99400719137036e-05,0.000229219793129137,0.000227205598345943,0.000658262187824144,0.000134996490091258,0.00010621510075261,0.000306748466257669,3.61428364898077e-05,0.0001677817159875,0.000100700878111657,0.000223981614030987,7.60706950325836e-05,7.70926808208829e-05,0.000115711085948542,5.39614445478705e-05,0.000187623127677538,0.000112777715123492,0.000109788230701669,8.94020281488671e-05,0.000206471957354156
Ketobacter,4.65318277701948e-05,4.71675864346021e-05,4.99400719137036e-05,0.000200567318987995,0.000181764478676755,0,0,6.06943432872056e-05,0,0.000162642764204135,2.09727144984375e-05,2.01401756223314e-05,9.73833104482554e-06,0,0,8.26507756775297e-06,1.34903611369676e-05,0,0,0,0,1.87701779412869e-05
Aquamicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gven-F17,0,1.17918966086505e-05,2.49700359568518e-05,0,0,0,0.000134996490091258,9.10415149308085e-05,5.75153374233129e-05,7.22856729796154e-05,0,0,4.86916552241277e-05,0,3.08370723283531e-05,2.47952327032589e-05,0,1.56352606397949e-05,1.61111021604988e-05,0,0,1.87701779412869e-05
Salinisphaerales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferritrophicum,0,0,0,0,0.000227205598345943,5.98420170749222e-05,0,6.06943432872056e-05,0,3.61428364898077e-05,0,0,0,1.26784491720973e-05,3.08370723283531e-05,0,1.34903611369676e-05,0,0,0,1.2771718306981e-05,0
Aliivibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH2b56,0,2.35837932173011e-05,0,0,0,1.99473390249741e-05,0,1.51735858218014e-05,0,0,0,0,0,1.26784491720973e-05,1.54185361641766e-05,0,2.69807222739353e-05,6.25410425591795e-05,0,0,1.2771718306981e-05,0
Chitinivibrionia,0,0,0,0,0,0,0,0,0,0,2.09727144984375e-05,0,0,0,0,0,0,1.56352606397949e-05,0,0,0,0
Dysgonomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kordiimonadales,1.55106092567316e-05,0,2.49700359568518e-05,0,0,0,0,0,0,0.000126499927714327,0,0,0,0,0,0,0,0,3.22222043209976e-05,1.21986923001854e-05,0,0
Bacteria (superkingdom),1.55106092567316e-05,3.53756898259516e-05,0,2.86524741411421e-05,2.27205598345943e-05,0,0,1.51735858218014e-05,1.91717791411043e-05,0,0,0,2.92149931344766e-05,0,0,0,0,0,0,0,0,1.87701779412869e-05
Dethiosulfatibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devosiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rickettsiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeaxanthinibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novosphingobium tardaugens,0,1.17918966086505e-05,0,2.86524741411421e-05,4.54411196691886e-05,3.98946780499481e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinifilaceae,0,1.17918966086505e-05,4.99400719137036e-05,2.86524741411421e-05,2.27205598345943e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intrasporangiaceae,0.000449807668445217,0.000636762416867129,0.000449460647223332,0.000343829689693705,0.00152227750891782,0.00209447059762228,0.00035099087423727,0.000257950958970624,0.000977760736196319,0.000831285239265578,0.000398481575470313,0.000402803512446629,0.000467439890151626,5.07137966883891e-05,0.000323789259447708,0.000239687249464836,0.000377730111835094,0.000125082085118359,0.000451110860493966,0.000463550307407046,0.000689672788576975,0.000168931601471582
Trichococcus,0.00584749968978781,0.00398566105372388,0.00489412704754295,0.00607432451792212,0.00897462113466476,0.00508657145136839,0.00275392839786166,0.00188152464190337,0.00193634969325153,0.00200592742518433,0.00109058115391875,0.00106742930798357,0.000701159835227439,0.00083677764535842,0.000477974621089474,0.000793447446504285,0.000472162639793867,0.000343975734075487,0.000596110779938456,0.000353762076705377,0.000587499042121127,0.00122006156618365
Bacillus,3.10212185134632e-05,7.07513796519032e-05,0,2.86524741411421e-05,9.08822393383773e-05,5.98420170749222e-05,5.39985960365031e-05,1.51735858218014e-05,7.66871165644172e-05,0,6.29181434953126e-05,4.02803512446629e-05,2.92149931344766e-05,5.07137966883891e-05,0,9.91809308130357e-05,1.34903611369676e-05,1.56352606397949e-05,1.61111021604988e-05,2.43973846003708e-05,2.5543436613962e-05,0.000150161423530295
Gaetbulibacter aquiaggeris,0,0,0,2.86524741411421e-05,2.27205598345943e-05,1.99473390249741e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrogenophaga,0.000822062290606775,0.000365548794868167,0.000749101078705553,0.0016331910260451,0.00215845318428646,0.000279262746349637,0.000485987364328527,0.00021243020150522,0.000191717791411043,0.000162642764204135,0.000104863572492188,0.000201401756223314,0.000146074965672383,5.07137966883891e-05,3.08370723283531e-05,1.65301551355059e-05,9.44325279587735e-05,3.12705212795897e-05,9.66666129629928e-05,3.65960769005563e-05,0.000140488901376791,1.87701779412869e-05
UCG-012,0,0,0,0,2.27205598345943e-05,0,0,0,1.91717791411043e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
LD1-PA32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus Parabeggiatoa,0,0,0,0,0,0,0,0.00400582665695557,0.00642254601226994,0.00104814225820442,0,0,0,0,0,0,0,0,0,0,0,0.000112621067647721
Gimesiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfotalea,0.000124084874053853,1.17918966086505e-05,7.49101078705553e-05,8.59574224234263e-05,0.000113602799172972,0,5.39985960365031e-05,3.03471716436028e-05,0,0,0,2.01401756223314e-05,1.94766620896511e-05,0,4.62556084925297e-05,4.95904654065178e-05,4.04710834109029e-05,3.12705212795897e-05,0,1.21986923001854e-05,1.2771718306981e-05,0.000131391245589008
SEEP-SRB4,0.0101439384539025,0.0114145559171737,0.00621753895325609,0.00767886306982608,0.00904278281416854,0.0147011888614059,0.00888276904800475,0.0100449138140325,0.00949003067484663,0.00628885354922654,0.0088295128038422,0.00894223797631515,0.00848208634004304,0.00590815731419733,0.00581278813389457,0.00600044631418866,0.00969956965747973,0.00530035335689046,0.00655721857932301,0.0101371133014541,0.00595162073105316,0.00568736391620993
Thalassotalea ponticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2771718306981e-05,0
Vicingus,0,0,0,0,0,0,0,0,0,3.61428364898077e-05,0,0,0,0,1.54185361641766e-05,8.26507756775297e-06,0,1.56352606397949e-05,0,0,0,1.87701779412869e-05
NS7 marine group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCM19a,6.20424370269264e-05,1.17918966086505e-05,2.49700359568518e-05,0,0.000113602799172972,0,2.69992980182515e-05,0,0,0,0,4.02803512446629e-05,0,1.26784491720973e-05,3.08370723283531e-05,8.26507756775297e-06,0,0,0,1.21986923001854e-05,3.83151549209431e-05,5.63105338238607e-05
Marinoscillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus Tenderia,0,1.17918966086505e-05,2.49700359568518e-05,0,0,0,0,0,0,0,0,0,0,1.26784491720973e-05,1.54185361641766e-05,1.65301551355059e-05,1.34903611369676e-05,1.56352606397949e-05,0,0,0,0
Spirochaetales,0,0,0,0,0,0,0,0,0,0,0,2.01401756223314e-05,0,0,0,0,0,0,0,0,0,0
Thermomarinilinea,0.000465318277701948,0.000459883967737371,0.000674190970834998,0.00014326237070571,9.08822393383773e-05,3.98946780499481e-05,0.000674982450456288,0.000333818888079631,0.000287576687116564,0.00106621367644933,0.000356536146473438,0.000966728429871909,2.92149931344766e-05,0.000481781068539696,0.000508811693417827,0.000578555429742708,0.000215845778191482,0.000171987867037744,0.000225555430246983,0.000146384307602225,7.66303098418861e-05,0.000750807117651475
211ds20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archaea (superkingdom),6.20424370269264e-05,0.000188670345738409,0.000149820215741111,2.86524741411421e-05,9.08822393383773e-05,0.000359052102449533,0.000269992980182515,9.10415149308085e-05,0.00026840490797546,7.22856729796154e-05,0.000587236005956251,0.00014098122935632,0.000165551627762034,0.000240890534269848,0.000107929753149236,0.000314072947574613,0.000121413250232709,0.000359610994715282,0.000144999919444489,0.00013418561530204,5.10868732279241e-05,0.000262782491178016
Omnitrophia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leucobacter,0.00142697605161931,0.00145040328286402,0.00152317219336796,0.00160453855190396,0.00299911389816645,0.00514641346844331,0.0008909768346023,0.00101663025006069,0.00149539877300614,0.000957785166979905,0.00180365344686563,0.000684765971159269,0.00196714287105476,0.000925526789563101,0.000770926808208829,0.00144638857435677,0.00176723730894276,0.000766127771349948,0.0013049992750004,0.0012564653069191,0.00266928912615903,0.00174562654853968
Defluviitaleaceae UCG-011,0.000155106092567316,0.000330173105042215,9.98801438274071e-05,0.00154723360362167,0.00140867470974485,0,0,0.00010621510075261,9.58588957055215e-05,0.00455399739771577,0,0.00028196245871264,0,0,0,1.65301551355059e-05,0,0,0,0,0,0.000112621067647721
Dehalococcoidia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilvibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKYG1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methyloprofundus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiobacillus,0.000248169748107706,0.000129710862695156,0.000199760287654814,0.000401134637975989,0.000386249517188104,3.98946780499481e-05,0.000134996490091258,6.06943432872056e-05,7.66871165644172e-05,0.000126499927714327,2.09727144984375e-05,8.05607024893257e-05,3.89533241793022e-05,1.26784491720973e-05,6.16741446567063e-05,3.30603102710119e-05,9.44325279587735e-05,6.25410425591795e-05,4.83333064814964e-05,7.31921538011125e-05,2.5543436613962e-05,3.75403558825738e-05
Ideonella,0.000496339496215411,0.000188670345738409,0.000324610467439073,0.000487092060399416,0.000931542953218367,7.97893560998963e-05,8.09978940547546e-05,0.000121388686574411,0.00026840490797546,0.000144571345959231,2.09727144984375e-05,8.05607024893257e-05,1.94766620896511e-05,1.26784491720973e-05,0,8.26507756775297e-06,4.04710834109029e-05,0,3.22222043209976e-05,3.65960769005563e-05,5.10868732279241e-05,1.87701779412869e-05
Sulfurovum,0.128288249162427,0.172291401348993,0.12317718737515,0.190940087676571,0.155113261990775,0.140030319955318,0.188023111399104,0.359887108521486,0.328201687116564,0.133909209194738,0.246743986074118,0.167042616611617,0.20180743424192,0.234399168293734,0.159982731239496,0.15102776239555,0.198267837630013,0.208933987929579,0.201404888108395,0.180772421196448,0.0573067000434238,0.14351678053908
Plesiocystis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nocardioidaceae,3.10212185134632e-05,1.17918966086505e-05,2.49700359568518e-05,0,0.000318087837684321,0.000359052102449533,5.39985960365031e-05,3.03471716436028e-05,1.91717791411043e-05,9.03570912245193e-05,2.09727144984375e-05,2.01401756223314e-05,4.86916552241277e-05,6.33922458604863e-05,9.25112169850594e-05,8.26507756775297e-05,8.09421668218058e-05,1.56352606397949e-05,6.44444086419952e-05,8.53908461012979e-05,0.000166032337990753,9.38508897064344e-05
Lamprocystis,0.00282293088472515,0.00317202018772699,0.00122353176188574,0.00171914844846853,0.00127235135073728,0.00759993616851512,0.00242993682164264,0.00306506433600388,0.0035659509202454,0.00336128379355212,0.00419454289968751,0.00418915652944494,0.00726479495943985,0.00320764764054061,0.00413216769199932,0.00408294831846997,0.00563897095525247,0.00368992151099159,0.00644444086419952,0.00801454084122182,0.0122736212930088,0.00411066896914183
Desulfobacterota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiohalorhabdaceae,0,0,0,0,0,0,0,0,0,0,0,0,9.73833104482554e-06,0,0,0,0,0,0,0,0,0
Pla3 lineage,0.000527360714728875,0.000507051554171973,0.000174790251697962,0.000286524741411421,0.000363528957353509,0.00179526051224767,0.000296992278200767,0.000227603787327021,0.000747699386503068,0.000216857018938846,0.000943772152429689,0.000644485619914606,0.00125624470478249,0.000380353475162918,0.000662997055059593,0.00069426651569125,0.00097130600186167,0.00139153819694174,0.00141777699012389,0.00107348492241632,0.00171141025313546,0.000675726405886328
Pseudoxanthobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dokdonella,0.000155106092567316,0.000106127069477855,0.000149820215741111,0.00014326237070571,0.000181764478676755,7.97893560998963e-05,8.09978940547546e-05,0,3.83435582822086e-05,0,0,2.01401756223314e-05,1.94766620896511e-05,0,1.54185361641766e-05,2.47952327032589e-05,1.34903611369676e-05,0,0,0,2.5543436613962e-05,0
Holosporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceaniserpentilla,6.20424370269264e-05,5.89594830432527e-05,0,0.000114609896564568,0,0,0,0,9.58588957055215e-05,9.03570912245193e-05,0,4.02803512446629e-05,0,0,0,0,0,0,0,0,0,7.50807117651475e-05
Persicirhabdus,0,0,0,2.86524741411421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMCC26256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylomarinum,0,1.17918966086505e-05,0,0,0,1.99473390249741e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfuromusa bakii,0.002947015758779,0.00195745483703599,0.00456951658010388,0.0046990057591473,0.00452139140708427,0.00165562913907285,0.00286192558993466,0.000819373634377276,0.000747699386503068,0.000650571056816539,0.000188754430485938,0.000543784741802949,0.000223981614030987,0.000621244009432766,0.000416300476432767,0.000495904654065178,0.000377730111835094,0.000234528909596923,0.000322222043209976,0.00029276861520445,0.000242662647832639,0.000919738719123057
Nitriliruptoraceae,0,0,0,0,0,0,0,0,0,0,0,0,9.73833104482554e-06,0,0,0,0,0,0,0,0,0
Pseudobacteriovorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uliginosibacterium,0,0,0,0,2.27205598345943e-05,1.99473390249741e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOR0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANME-1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus Electrothrix marina,0,0,0,2.86524741411421e-05,0.000227205598345943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131391245589008
Lentisphaeraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCP-80,0.017682094552674,0.0191382481958398,0.0190521374350779,0.0138391450101716,0.0133369686229069,0.0201667597542488,0.0242723689184081,0.0143390386016023,0.016909509202454,0.0188304178111898,0.0265934019840188,0.0281761056956417,0.0186683806129306,0.0266754570580927,0.0273216460829209,0.0266300799233001,0.0251999946038555,0.025610556927984,0.0237155423802542,0.0196764906801991,0.0159007892921914,0.022374052106014
Tateyamaria,1.55106092567316e-05,4.71675864346021e-05,7.49101078705553e-05,2.86524741411421e-05,2.27205598345943e-05,3.98946780499481e-05,0,0,0,0,0,2.01401756223314e-05,0,0,0,0,1.34903611369676e-05,0,0,0,0,0
